ICB23CD,ICB23NM,Der_Financial_Year,EC_Department_Type,mh_snomed,mhsds_flag,attends,left_b4_completion
E54000055,NHS Birmingham and Solihull Integrated Care Board,2021/22,3,0,0,5838,98
E54000022,NHS Norfolk and Waveney Integrated Care Board,2021/22,3,1,0,2,0
E54000022,NHS Norfolk and Waveney Integrated Care Board,2023/24,3,0,0,5456,51
E54000059,NHS Northamptonshire Integrated Care Board,2021/22,3,0,0,28913,1199
E54000057,NHS Greater Manchester Integrated Care Board,2021/22,3,0,1,11798,994
E54000029,NHS North East London Integrated Care Board,2022/23,4,0,0,242,12
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,2021/22,1,0,1,12963,1086
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2021/22,1,0,0,51095,929
E54000059,NHS Northamptonshire Integrated Care Board,2021/22,4,0,0,59,0
E54000022,NHS Norfolk and Waveney Integrated Care Board,2020/21,3,0,0,2237,9
E54000058,NHS Derby and Derbyshire Integrated Care Board,2023/24,5,0,1,583,6
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2019/20,1,0,1,26515,1154
E54000064,NHS Sussex Integrated Care Board,2022/23,4,0,0,197,7
E54000034,NHS Frimley Integrated Care Board,2020/21,1,1,1,936,13
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,2021/22,4,0,1,18,1
E54000026,NHS Mid and South Essex Integrated Care Board,2023/24,1,0,0,87885,2802
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2021/22,1,0,1,9599,896
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2021/22,3,0,1,10313,791
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2022/23,4,0,0,199,6
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2022/23,1,0,1,18729,1744
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2019/20,1,1,0,284,5
E54000013,NHS Lincolnshire Integrated Care Board,2022/23,5,0,1,4,0
E54000041,NHS Dorset Integrated Care Board,2020/21,3,1,1,10,0
E54000031,NHS South West London Integrated Care Board,2020/21,3,0,1,7406,67
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,2020/21,3,0,1,3864,79
E54000059,NHS Northamptonshire Integrated Care Board,2021/22,3,1,0,101,2
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2022/23,4,0,1,15,0
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2020/21,4,0,0,66,1
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2023/24,1,0,1,18198,2295
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2023/24,3,1,0,22,0
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,2021/22,1,1,1,754,17
E54000029,NHS North East London Integrated Care Board,2019/20,1,0,1,44316,1531
E54000013,NHS Lincolnshire Integrated Care Board,2022/23,5,0,0,17,0
E54000019,NHS Herefordshire and Worcestershire Integrated Care Board,2022/23,1,1,1,941,20
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2021/22,1,0,1,39467,3743
E54000058,NHS Derby and Derbyshire Integrated Care Board,2021/22,1,0,1,18082,1416
E54000022,NHS Norfolk and Waveney Integrated Care Board,2022/23,1,1,1,1515,46
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2021/22,4,0,0,237,3
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2023/24,4,1,0,1,0
E54000062,NHS Black Country Integrated Care Board,2020/21,4,0,0,18,0
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2021/22,3,0,0,35180,335
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2021/22,3,0,1,9028,311
E54000061,NHS South Yorkshire Integrated Care Board,2023/24,3,0,0,22400,290
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2023/24,1,1,0,139,0
E54000030,NHS South East London Integrated Care Board,2021/22,1,0,0,120287,3354
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2021/22,3,0,0,21115,141
E54000059,NHS Northamptonshire Integrated Care Board,2022/23,4,0,0,61,3
E54000031,NHS South West London Integrated Care Board,2020/21,1,0,0,66362,522
E54000031,NHS South West London Integrated Care Board,2023/24,5,0,0,508,1
E54000026,NHS Mid and South Essex Integrated Care Board,2023/24,1,1,0,166,4
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2022/23,5,0,0,45,0
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2020/21,3,1,1,49,0
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2020/21,4,0,1,316,1
E54000054,NHS West Yorkshire Integrated Care Board,2021/22,4,0,1,976,23
E54000027,NHS North West London Integrated Care Board,2021/22,4,1,1,13,1
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2021/22,4,1,1,1,0
E54000034,NHS Frimley Integrated Care Board,2022/23,3,1,0,2,0
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2023/24,3,0,0,61712,1955
E54000050,NHS North East and North Cumbria Integrated Care Board,2019/20,3,0,1,29875,973
E54000032,NHS Kent and Medway Integrated Care Board,2022/23,1,0,0,126761,4085
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2022/23,3,1,1,35,0
E54000034,NHS Frimley Integrated Care Board,2022/23,1,0,0,54309,3031
E54000057,NHS Greater Manchester Integrated Care Board,2023/24,3,1,0,153,0
E54000028,NHS North Central London Integrated Care Board,2021/22,3,1,0,234,3
E54000058,NHS Derby and Derbyshire Integrated Care Board,2019/20,5,0,0,1,0
E54000064,NHS Sussex Integrated Care Board,2022/23,1,1,0,221,3
E54000041,NHS Dorset Integrated Care Board,2020/21,4,0,0,40,2
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2021/22,1,1,0,108,2
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2020/21,3,1,1,30,0
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2022/23,4,0,0,10347,477
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2019/20,1,0,0,60066,1651
E54000030,NHS South East London Integrated Care Board,2023/24,5,0,0,179,0
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,2020/21,1,1,1,927,18
E54000034,NHS Frimley Integrated Care Board,2022/23,1,0,1,14874,1149
E54000063,NHS Surrey Heartlands Integrated Care Board,2021/22,1,1,0,94,1
E54000029,NHS North East London Integrated Care Board,2022/23,5,1,0,3,0
E54000062,NHS Black Country Integrated Care Board,2022/23,5,0,1,5,0
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2021/22,4,1,0,1,0
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2019/20,5,0,0,5,0
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2019/20,3,0,0,24303,744
E54000030,NHS South East London Integrated Care Board,2020/21,3,0,1,10957,391
E54000064,NHS Sussex Integrated Care Board,2023/24,5,0,1,13,0
E54000032,NHS Kent and Medway Integrated Care Board,2020/21,1,0,0,65134,417
E54000055,NHS Birmingham and Solihull Integrated Care Board,2020/21,4,0,0,43,0
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2020/21,4,0,0,56,0
E54000019,NHS Herefordshire and Worcestershire Integrated Care Board,2021/22,1,1,0,106,1
E54000061,NHS South Yorkshire Integrated Care Board,2023/24,4,0,1,36,1
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2021/22,3,1,0,19,0
E54000026,NHS Mid and South Essex Integrated Care Board,2020/21,3,1,1,15,1
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2023/24,1,1,1,286,4
E54000055,NHS Birmingham and Solihull Integrated Care Board,2021/22,1,1,1,2760,116
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2019/20,3,0,1,8992,378
E54000037,NHS Devon Integrated Care Board,2023/24,3,0,1,5963,238
E54000027,NHS North West London Integrated Care Board,2019/20,4,1,1,3,0
E54000013,NHS Lincolnshire Integrated Care Board,2021/22,4,0,0,63,5
E54000019,NHS Herefordshire and Worcestershire Integrated Care Board,2021/22,3,1,1,4,0
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2023/24,4,0,0,113,2
E54000050,NHS North East and North Cumbria Integrated Care Board,2023/24,3,0,0,148317,4566
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2019/20,1,1,1,1099,30
E54000063,NHS Surrey Heartlands Integrated Care Board,2021/22,1,0,1,24193,336
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2020/21,1,0,0,43011,694
E54000057,NHS Greater Manchester Integrated Care Board,2019/20,3,1,1,154,9
E54000022,NHS Norfolk and Waveney Integrated Care Board,2019/20,1,1,0,159,3
E54000037,NHS Devon Integrated Care Board,2020/21,3,0,1,2262,30
E54000032,NHS Kent and Medway Integrated Care Board,2019/20,3,0,0,37489,397
E54000055,NHS Birmingham and Solihull Integrated Care Board,2021/22,4,0,1,35,1
E54000041,NHS Dorset Integrated Care Board,2021/22,4,0,0,62,1
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2021/22,4,0,0,524,9
E54000063,NHS Surrey Heartlands Integrated Care Board,2020/21,4,1,1,2,0
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2020/21,4,0,1,7,0
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2023/24,5,1,1,3,0
E54000054,NHS West Yorkshire Integrated Care Board,2019/20,3,0,1,5755,168
E54000028,NHS North Central London Integrated Care Board,2021/22,1,0,1,29188,2669
E54000050,NHS North East and North Cumbria Integrated Care Board,2023/24,1,0,0,193361,8653
E54000064,NHS Sussex Integrated Care Board,2019/20,1,0,0,91450,3290
E54000063,NHS Surrey Heartlands Integrated Care Board,2021/22,1,0,0,71218,641
E54000057,NHS Greater Manchester Integrated Care Board,2022/23,3,0,0,53570,1278
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2022/23,5,0,0,6,0
E54000043,NHS Gloucestershire Integrated Care Board,2020/21,5,0,0,1,0
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2023/24,5,1,1,1,0
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2020/21,5,0,1,1,0
E54000029,NHS North East London Integrated Care Board,2020/21,4,0,1,26,0
E54000027,NHS North West London Integrated Care Board,2020/21,5,0,0,311,3
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,2023/24,5,0,0,138,1
E54000034,NHS Frimley Integrated Care Board,2023/24,3,0,1,618,21
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2019/20,1,0,1,41732,2978
E54000057,NHS Greater Manchester Integrated Care Board,2023/24,1,1,0,448,8
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2020/21,3,0,0,14637,186
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2021/22,4,0,0,91,2
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2021/22,4,0,0,249,2
E54000032,NHS Kent and Medway Integrated Care Board,2020/21,5,0,1,3,0
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,2022/23,5,0,1,3,0
E54000027,NHS North West London Integrated Care Board,2023/24,3,0,1,20870,1325
E54000064,NHS Sussex Integrated Care Board,2019/20,1,0,1,38145,2175
E54000013,NHS Lincolnshire Integrated Care Board,2019/20,5,0,1,1,0
E54000043,NHS Gloucestershire Integrated Care Board,2019/20,4,0,1,12,0
E54000062,NHS Black Country Integrated Care Board,2019/20,1,1,1,1687,22
E54000058,NHS Derby and Derbyshire Integrated Care Board,2021/22,3,1,0,63,2
E54000037,NHS Devon Integrated Care Board,2021/22,5,0,0,11,0
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2022/23,5,0,1,9,0
E54000041,NHS Dorset Integrated Care Board,2022/23,1,0,1,15373,1174
E54000031,NHS South West London Integrated Care Board,2021/22,1,1,0,140,1
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2022/23,1,1,1,1273,42
E54000041,NHS Dorset Integrated Care Board,2019/20,4,0,1,28,1
E54000029,NHS North East London Integrated Care Board,2019/20,3,0,0,50832,1747
E54000013,NHS Lincolnshire Integrated Care Board,2020/21,1,0,1,9270,415
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,2020/21,1,1,0,146,2
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2021/22,1,0,0,94174,5186
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,2022/23,5,0,1,23,0
E54000034,NHS Frimley Integrated Care Board,2021/22,5,0,1,336,0
E54000064,NHS Sussex Integrated Care Board,2023/24,4,0,1,51,0
E54000064,NHS Sussex Integrated Care Board,2021/22,3,0,0,58382,2071
E54000019,NHS Herefordshire and Worcestershire Integrated Care Board,2020/21,3,0,0,7522,54
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2020/21,3,0,0,8011,73
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2020/21,1,0,0,54199,1067
E54000028,NHS North Central London Integrated Care Board,2020/21,4,0,0,40,1
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2021/22,3,0,0,24841,660
E54000028,NHS North Central London Integrated Care Board,2023/24,5,1,1,1,0
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2023/24,3,1,0,44,0
E54000054,NHS West Yorkshire Integrated Care Board,2023/24,3,0,1,5890,362
E54000028,NHS North Central London Integrated Care Board,2019/20,1,1,1,742,9
E54000061,NHS South Yorkshire Integrated Care Board,2021/22,3,0,0,13959,201
E54000029,NHS North East London Integrated Care Board,2020/21,1,1,0,182,1
E54000038,NHS Somerset Integrated Care Board,2019/20,4,0,0,37,0
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2021/22,3,1,1,286,1
E54000057,NHS Greater Manchester Integrated Care Board,2021/22,4,0,1,6538,308
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,2021/22,4,1,0,1,0
E54000019,NHS Herefordshire and Worcestershire Integrated Care Board,2020/21,4,0,0,11,0
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2019/20,5,0,0,2,0
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,2019/20,4,1,0,1,0
E54000050,NHS North East and North Cumbria Integrated Care Board,2020/21,4,1,0,5,1
E54000022,NHS Norfolk and Waveney Integrated Care Board,2022/23,5,1,0,1,0
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2023/24,4,0,1,9382,1158
E54000027,NHS North West London Integrated Care Board,2019/20,3,0,1,27353,991
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2023/24,4,0,0,46178,5476
E54000061,NHS South Yorkshire Integrated Care Board,2019/20,4,0,0,234,4
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2019/20,3,1,0,4,0
E54000022,NHS Norfolk and Waveney Integrated Care Board,2019/20,4,0,1,20,1
E54000057,NHS Greater Manchester Integrated Care Board,2019/20,1,1,0,694,22
E54000037,NHS Devon Integrated Care Board,2021/22,3,1,1,26,0
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2019/20,5,0,1,1,0
E54000038,NHS Somerset Integrated Care Board,2023/24,1,1,0,40,0
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2020/21,4,0,0,98,0
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2021/22,5,0,0,8,0
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2019/20,5,0,0,1,0
E54000061,NHS South Yorkshire Integrated Care Board,2022/23,5,0,1,1,0
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2020/21,3,0,1,6575,94
E54000026,NHS Mid and South Essex Integrated Care Board,2019/20,4,0,1,51,2
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2020/21,4,0,0,3589,55
E54000063,NHS Surrey Heartlands Integrated Care Board,2023/24,3,0,1,3438,149
E54000058,NHS Derby and Derbyshire Integrated Care Board,2019/20,1,0,1,21475,1231
E54000050,NHS North East and North Cumbria Integrated Care Board,2021/22,1,0,1,81474,5482
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2022/23,3,0,0,51221,2786
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2022/23,3,0,0,15751,360
E54000032,NHS Kent and Medway Integrated Care Board,2020/21,3,0,0,27213,208
E54000019,NHS Herefordshire and Worcestershire Integrated Care Board,2022/23,3,1,0,4,0
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2021/22,4,1,0,7,0
E54000032,NHS Kent and Medway Integrated Care Board,2023/24,5,1,0,2,0
E54000063,NHS Surrey Heartlands Integrated Care Board,2023/24,1,1,1,690,6
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2021/22,3,1,1,51,0
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2022/23,3,1,0,35,0
E54000059,NHS Northamptonshire Integrated Care Board,2022/23,1,1,0,107,5
E54000022,NHS Norfolk and Waveney Integrated Care Board,2019/20,3,1,0,10,0
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2022/23,1,0,1,26784,3573
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2021/22,3,1,0,48,0
E54000038,NHS Somerset Integrated Care Board,2021/22,3,1,0,30,0
E54000058,NHS Derby and Derbyshire Integrated Care Board,2020/21,4,0,0,29,0
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2020/21,1,1,1,609,13
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2023/24,3,1,0,23,0
E54000055,NHS Birmingham and Solihull Integrated Care Board,2022/23,1,0,1,45658,4828
E54000054,NHS West Yorkshire Integrated Care Board,2022/23,3,1,1,89,2
E54000038,NHS Somerset Integrated Care Board,2023/24,1,0,1,11245,493
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2020/21,3,0,1,9041,244
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2023/24,3,0,0,30190,2050
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2023/24,4,0,0,52,0
E54000041,NHS Dorset Integrated Care Board,2021/22,5,0,0,5,0
E54000026,NHS Mid and South Essex Integrated Care Board,2020/21,5,0,1,4,0
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2023/24,5,0,0,56,0
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2022/23,5,0,0,126,0
E54000063,NHS Surrey Heartlands Integrated Care Board,2023/24,1,1,0,77,1
E54000034,NHS Frimley Integrated Care Board,2021/22,3,0,0,1585,60
E54000050,NHS North East and North Cumbria Integrated Care Board,2022/23,3,1,0,134,0
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2021/22,1,0,0,67613,4847
E54000028,NHS North Central London Integrated Care Board,2023/24,5,0,1,71,0
E54000019,NHS Herefordshire and Worcestershire Integrated Care Board,2020/21,1,0,0,24004,392
E54000030,NHS South East London Integrated Care Board,2020/21,4,0,0,65,1
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,2022/23,5,0,0,38,0
E54000030,NHS South East London Integrated Care Board,2021/22,1,0,1,36312,1812
