ICB23CD,ICB23NM,mh_snomed,mhsds_flag,Der_Financial_Year,assess_attends,assess_time_total,treat_attends,treat_time_total,conclude_attends,conclude_time_total,depart_attends,depart_time_total,decadm_attends,decadm_time_total
E54000064,NHS Sussex Integrated Care Board,0,1,2020/21,64262,1490704,73930,5262196,75003,17618777,75016,18033792,26599,6073990
E54000064,NHS Sussex Integrated Care Board,0,1,2021/22,75589,2639143,84135,10622282,84668,20483486,87310,26725156,25151,7941515
E54000064,NHS Sussex Integrated Care Board,0,1,2022/23,82054,2953814,87772,18447680,87074,20072363,86328,32219644,25843,8396013
E54000064,NHS Sussex Integrated Care Board,0,1,2023/24,73891,1791312,83958,18154021,83958,18154021,82434,28569511,27344,8745954
E54000064,NHS Sussex Integrated Care Board,1,0,2019/20,790,20443,808,85284,816,169725,817,170999,37,7248
E54000064,NHS Sussex Integrated Care Board,1,0,2020/21,888,18784,943,73613,955,171254,955,169858,45,10169
E54000064,NHS Sussex Integrated Care Board,1,0,2021/22,748,22655,822,124904,819,167725,830,191938,30,7619
E54000064,NHS Sussex Integrated Care Board,1,0,2022/23,731,22339,748,165171,747,166458,754,206226,33,9629
E54000064,NHS Sussex Integrated Care Board,1,0,2023/24,643,12763,760,182442,760,182442,762,211898,41,13670
E54000064,NHS Sussex Integrated Care Board,1,1,2019/20,4866,117999,4851,557119,4942,1381343,4910,1374782,596,147295
E54000064,NHS Sussex Integrated Care Board,1,1,2020/21,4550,102391,4815,460728,4798,1265357,4763,1248500,682,169212
E54000064,NHS Sussex Integrated Care Board,1,1,2021/22,4623,179430,4610,724150,4506,1131680,4957,1517466,701,216288
E54000064,NHS Sussex Integrated Care Board,1,1,2022/23,5461,195415,5345,1388870,5280,1401243,5124,1929057,2159,546554
E54000064,NHS Sussex Integrated Care Board,1,1,2023/24,5307,142336,5531,1418390,5531,1418390,5261,1994727,2257,522714
