Integrated care boards Code,Integrated care boards,Ethnic group (20 categories) Code,Ethnic group (20 categories),Age (7 categories) Code,Age (7 categories),Observation
E54000034,NHS Frimley Integrated Care Board,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",5,Aged 21 to 24 years,107
E54000034,NHS Frimley Integrated Care Board,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",6,Aged 25 to 29 years,103
E54000034,NHS Frimley Integrated Care Board,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",7,Aged 30 years and over,1020
E54000034,NHS Frimley Integrated Care Board,9,Mixed or Multiple ethnic groups: White and Asian,1,Aged 4 years and under,1461
E54000034,NHS Frimley Integrated Care Board,9,Mixed or Multiple ethnic groups: White and Asian,2,Aged 5 to 15 years,3076
E54000034,NHS Frimley Integrated Care Board,9,Mixed or Multiple ethnic groups: White and Asian,3,Aged 16 to 17 years,463
E54000034,NHS Frimley Integrated Care Board,9,Mixed or Multiple ethnic groups: White and Asian,4,Aged 18 to 20 years,423
E54000034,NHS Frimley Integrated Care Board,9,Mixed or Multiple ethnic groups: White and Asian,5,Aged 21 to 24 years,496
E54000034,NHS Frimley Integrated Care Board,9,Mixed or Multiple ethnic groups: White and Asian,6,Aged 25 to 29 years,521
E54000034,NHS Frimley Integrated Care Board,9,Mixed or Multiple ethnic groups: White and Asian,7,Aged 30 years and over,2194
E54000034,NHS Frimley Integrated Care Board,10,Mixed or Multiple ethnic groups: White and Black African,1,Aged 4 years and under,519
E54000034,NHS Frimley Integrated Care Board,10,Mixed or Multiple ethnic groups: White and Black African,2,Aged 5 to 15 years,1117
E54000034,NHS Frimley Integrated Care Board,10,Mixed or Multiple ethnic groups: White and Black African,3,Aged 16 to 17 years,168
E54000034,NHS Frimley Integrated Care Board,10,Mixed or Multiple ethnic groups: White and Black African,4,Aged 18 to 20 years,188
E54000034,NHS Frimley Integrated Care Board,10,Mixed or Multiple ethnic groups: White and Black African,5,Aged 21 to 24 years,201
E54000034,NHS Frimley Integrated Care Board,10,Mixed or Multiple ethnic groups: White and Black African,6,Aged 25 to 29 years,150
E54000034,NHS Frimley Integrated Care Board,10,Mixed or Multiple ethnic groups: White and Black African,7,Aged 30 years and over,826
E54000034,NHS Frimley Integrated Care Board,11,Mixed or Multiple ethnic groups: White and Black Caribbean,1,Aged 4 years and under,773
E54000034,NHS Frimley Integrated Care Board,11,Mixed or Multiple ethnic groups: White and Black Caribbean,2,Aged 5 to 15 years,1646
E54000034,NHS Frimley Integrated Care Board,11,Mixed or Multiple ethnic groups: White and Black Caribbean,3,Aged 16 to 17 years,229
E54000034,NHS Frimley Integrated Care Board,11,Mixed or Multiple ethnic groups: White and Black Caribbean,4,Aged 18 to 20 years,321
E54000034,NHS Frimley Integrated Care Board,11,Mixed or Multiple ethnic groups: White and Black Caribbean,5,Aged 21 to 24 years,445
E54000034,NHS Frimley Integrated Care Board,11,Mixed or Multiple ethnic groups: White and Black Caribbean,6,Aged 25 to 29 years,503
E54000034,NHS Frimley Integrated Care Board,11,Mixed or Multiple ethnic groups: White and Black Caribbean,7,Aged 30 years and over,1583
E54000034,NHS Frimley Integrated Care Board,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,1,Aged 4 years and under,927
E54000034,NHS Frimley Integrated Care Board,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,2,Aged 5 to 15 years,1914
E54000034,NHS Frimley Integrated Care Board,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,3,Aged 16 to 17 years,227
E54000034,NHS Frimley Integrated Care Board,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,4,Aged 18 to 20 years,314
E54000034,NHS Frimley Integrated Care Board,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,5,Aged 21 to 24 years,307
E54000034,NHS Frimley Integrated Care Board,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,6,Aged 25 to 29 years,377
E54000034,NHS Frimley Integrated Care Board,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,7,Aged 30 years and over,2335
E54000034,NHS Frimley Integrated Care Board,13,"White: English, Welsh, Scottish, Northern Irish or British",1,Aged 4 years and under,25415
E54000034,NHS Frimley Integrated Care Board,13,"White: English, Welsh, Scottish, Northern Irish or British",2,Aged 5 to 15 years,65361
E54000034,NHS Frimley Integrated Care Board,13,"White: English, Welsh, Scottish, Northern Irish or British",3,Aged 16 to 17 years,12322
E54000034,NHS Frimley Integrated Care Board,13,"White: English, Welsh, Scottish, Northern Irish or British",4,Aged 18 to 20 years,14591
E54000034,NHS Frimley Integrated Care Board,13,"White: English, Welsh, Scottish, Northern Irish or British",5,Aged 21 to 24 years,21230
E54000034,NHS Frimley Integrated Care Board,13,"White: English, Welsh, Scottish, Northern Irish or British",6,Aged 25 to 29 years,28073
E54000034,NHS Frimley Integrated Care Board,13,"White: English, Welsh, Scottish, Northern Irish or British",7,Aged 30 years and over,331545
E54000034,NHS Frimley Integrated Care Board,14,White: Irish,1,Aged 4 years and under,94
E54000034,NHS Frimley Integrated Care Board,14,White: Irish,2,Aged 5 to 15 years,299
E54000034,NHS Frimley Integrated Care Board,14,White: Irish,3,Aged 16 to 17 years,76
E54000034,NHS Frimley Integrated Care Board,14,White: Irish,4,Aged 18 to 20 years,114
E54000034,NHS Frimley Integrated Care Board,14,White: Irish,5,Aged 21 to 24 years,133
E54000034,NHS Frimley Integrated Care Board,14,White: Irish,6,Aged 25 to 29 years,211
E54000034,NHS Frimley Integrated Care Board,14,White: Irish,7,Aged 30 years and over,6119
E54000034,NHS Frimley Integrated Care Board,15,White: Gypsy or Irish Traveller,1,Aged 4 years and under,128
E54000034,NHS Frimley Integrated Care Board,15,White: Gypsy or Irish Traveller,2,Aged 5 to 15 years,335
E54000034,NHS Frimley Integrated Care Board,15,White: Gypsy or Irish Traveller,3,Aged 16 to 17 years,53
E54000034,NHS Frimley Integrated Care Board,15,White: Gypsy or Irish Traveller,4,Aged 18 to 20 years,64
E54000034,NHS Frimley Integrated Care Board,15,White: Gypsy or Irish Traveller,5,Aged 21 to 24 years,63
E54000034,NHS Frimley Integrated Care Board,15,White: Gypsy or Irish Traveller,6,Aged 25 to 29 years,92
E54000034,NHS Frimley Integrated Care Board,15,White: Gypsy or Irish Traveller,7,Aged 30 years and over,685
E54000034,NHS Frimley Integrated Care Board,16,White: Roma,1,Aged 4 years and under,57
E54000034,NHS Frimley Integrated Care Board,16,White: Roma,2,Aged 5 to 15 years,140
E54000034,NHS Frimley Integrated Care Board,16,White: Roma,3,Aged 16 to 17 years,16
E54000034,NHS Frimley Integrated Care Board,16,White: Roma,4,Aged 18 to 20 years,28
E54000034,NHS Frimley Integrated Care Board,16,White: Roma,5,Aged 21 to 24 years,81
E54000034,NHS Frimley Integrated Care Board,16,White: Roma,6,Aged 25 to 29 years,120
E54000034,NHS Frimley Integrated Care Board,16,White: Roma,7,Aged 30 years and over,580
E54000034,NHS Frimley Integrated Care Board,17,White: Other White,1,Aged 4 years and under,2709
E54000034,NHS Frimley Integrated Care Board,17,White: Other White,2,Aged 5 to 15 years,6515
E54000034,NHS Frimley Integrated Care Board,17,White: Other White,3,Aged 16 to 17 years,1100
E54000034,NHS Frimley Integrated Care Board,17,White: Other White,4,Aged 18 to 20 years,1607
E54000034,NHS Frimley Integrated Care Board,17,White: Other White,5,Aged 21 to 24 years,2392
E54000034,NHS Frimley Integrated Care Board,17,White: Other White,6,Aged 25 to 29 years,4367
E54000034,NHS Frimley Integrated Care Board,17,White: Other White,7,Aged 30 years and over,39640
E54000034,NHS Frimley Integrated Care Board,18,Other ethnic group: Arab,1,Aged 4 years and under,299
E54000034,NHS Frimley Integrated Care Board,18,Other ethnic group: Arab,2,Aged 5 to 15 years,746
E54000034,NHS Frimley Integrated Care Board,18,Other ethnic group: Arab,3,Aged 16 to 17 years,100
E54000034,NHS Frimley Integrated Care Board,18,Other ethnic group: Arab,4,Aged 18 to 20 years,191
E54000034,NHS Frimley Integrated Care Board,18,Other ethnic group: Arab,5,Aged 21 to 24 years,185
E54000034,NHS Frimley Integrated Care Board,18,Other ethnic group: Arab,6,Aged 25 to 29 years,220
E54000034,NHS Frimley Integrated Care Board,18,Other ethnic group: Arab,7,Aged 30 years and over,2005
E54000034,NHS Frimley Integrated Care Board,19,Other ethnic group: Any other ethnic group,1,Aged 4 years and under,842
E54000034,NHS Frimley Integrated Care Board,19,Other ethnic group: Any other ethnic group,2,Aged 5 to 15 years,2187
E54000034,NHS Frimley Integrated Care Board,19,Other ethnic group: Any other ethnic group,3,Aged 16 to 17 years,321
E54000034,NHS Frimley Integrated Care Board,19,Other ethnic group: Any other ethnic group,4,Aged 18 to 20 years,489
E54000034,NHS Frimley Integrated Care Board,19,Other ethnic group: Any other ethnic group,5,Aged 21 to 24 years,715
E54000034,NHS Frimley Integrated Care Board,19,Other ethnic group: Any other ethnic group,6,Aged 25 to 29 years,1045
E54000034,NHS Frimley Integrated Care Board,19,Other ethnic group: Any other ethnic group,7,Aged 30 years and over,10127
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,-8,Does not apply,1,Aged 4 years and under,0
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,-8,Does not apply,2,Aged 5 to 15 years,0
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,-8,Does not apply,3,Aged 16 to 17 years,0
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,-8,Does not apply,4,Aged 18 to 20 years,0
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,-8,Does not apply,5,Aged 21 to 24 years,0
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,-8,Does not apply,6,Aged 25 to 29 years,0
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,-8,Does not apply,7,Aged 30 years and over,0
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,1,"Asian, Asian British or Asian Welsh: Bangladeshi",1,Aged 4 years and under,27
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,1,"Asian, Asian British or Asian Welsh: Bangladeshi",2,Aged 5 to 15 years,49
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,1,"Asian, Asian British or Asian Welsh: Bangladeshi",3,Aged 16 to 17 years,5
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,1,"Asian, Asian British or Asian Welsh: Bangladeshi",4,Aged 18 to 20 years,7
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,1,"Asian, Asian British or Asian Welsh: Bangladeshi",5,Aged 21 to 24 years,19
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,1,"Asian, Asian British or Asian Welsh: Bangladeshi",6,Aged 25 to 29 years,30
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,1,"Asian, Asian British or Asian Welsh: Bangladeshi",7,Aged 30 years and over,182
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2,"Asian, Asian British or Asian Welsh: Chinese",1,Aged 4 years and under,33
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2,"Asian, Asian British or Asian Welsh: Chinese",2,Aged 5 to 15 years,135
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2,"Asian, Asian British or Asian Welsh: Chinese",3,Aged 16 to 17 years,28
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2,"Asian, Asian British or Asian Welsh: Chinese",4,Aged 18 to 20 years,48
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2,"Asian, Asian British or Asian Welsh: Chinese",5,Aged 21 to 24 years,65
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2,"Asian, Asian British or Asian Welsh: Chinese",6,Aged 25 to 29 years,71
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2,"Asian, Asian British or Asian Welsh: Chinese",7,Aged 30 years and over,654
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,3,"Asian, Asian British or Asian Welsh: Indian",1,Aged 4 years and under,18
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,3,"Asian, Asian British or Asian Welsh: Indian",2,Aged 5 to 15 years,76
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,3,"Asian, Asian British or Asian Welsh: Indian",3,Aged 16 to 17 years,11
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,3,"Asian, Asian British or Asian Welsh: Indian",4,Aged 18 to 20 years,47
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,3,"Asian, Asian British or Asian Welsh: Indian",5,Aged 21 to 24 years,41
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,3,"Asian, Asian British or Asian Welsh: Indian",6,Aged 25 to 29 years,51
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,3,"Asian, Asian British or Asian Welsh: Indian",7,Aged 30 years and over,540
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,4,"Asian, Asian British or Asian Welsh: Pakistani",1,Aged 4 years and under,24
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,4,"Asian, Asian British or Asian Welsh: Pakistani",2,Aged 5 to 15 years,23
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,4,"Asian, Asian British or Asian Welsh: Pakistani",3,Aged 16 to 17 years,2
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,4,"Asian, Asian British or Asian Welsh: Pakistani",4,Aged 18 to 20 years,29
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,4,"Asian, Asian British or Asian Welsh: Pakistani",5,Aged 21 to 24 years,25
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,4,"Asian, Asian British or Asian Welsh: Pakistani",6,Aged 25 to 29 years,16
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,4,"Asian, Asian British or Asian Welsh: Pakistani",7,Aged 30 years and over,114
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,5,"Asian, Asian British or Asian Welsh: Other Asian",1,Aged 4 years and under,51
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,5,"Asian, Asian British or Asian Welsh: Other Asian",2,Aged 5 to 15 years,187
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,5,"Asian, Asian British or Asian Welsh: Other Asian",3,Aged 16 to 17 years,11
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,5,"Asian, Asian British or Asian Welsh: Other Asian",4,Aged 18 to 20 years,76
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,5,"Asian, Asian British or Asian Welsh: Other Asian",5,Aged 21 to 24 years,82
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,5,"Asian, Asian British or Asian Welsh: Other Asian",6,Aged 25 to 29 years,154
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,5,"Asian, Asian British or Asian Welsh: Other Asian",7,Aged 30 years and over,1106
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,6,"Black, Black British, Black Welsh, Caribbean or African: African",1,Aged 4 years and under,22
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,6,"Black, Black British, Black Welsh, Caribbean or African: African",2,Aged 5 to 15 years,42
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,6,"Black, Black British, Black Welsh, Caribbean or African: African",3,Aged 16 to 17 years,14
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,6,"Black, Black British, Black Welsh, Caribbean or African: African",4,Aged 18 to 20 years,71
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,6,"Black, Black British, Black Welsh, Caribbean or African: African",5,Aged 21 to 24 years,48
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,6,"Black, Black British, Black Welsh, Caribbean or African: African",6,Aged 25 to 29 years,66
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,6,"Black, Black British, Black Welsh, Caribbean or African: African",7,Aged 30 years and over,313
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",1,Aged 4 years and under,0
